user_id,signup_date,signup_source,onboarding_completed,observed_through_date,days_to_conversion_or_censoring,converted
1031,2024-06-01,paid,True,2024-06-01,0.0,0
1032,2024-05-13,paid,True,2024-06-01,6.0,1
1033,2024-05-15,paid,False,2024-06-01,10.6,1
1034,2024-05-22,partner,True,2024-06-01,10.0,0
1035,2024-05-19,organic,True,2024-06-01,0.2,1
1036,2024-04-10,paid,True,2024-06-01,2.5,1
1037,2024-05-24,organic,True,2024-06-01,4.4,1
1038,2024-03-31,organic,False,2024-06-01,16.5,1
1039,2024-03-19,organic,True,2024-06-01,11.8,1
1040,2024-03-16,organic,False,2024-06-01,19.2,1
1041,2024-04-07,organic,True,2024-06-01,30.0,0
1042,2024-05-16,paid,False,2024-06-01,16.0,0
1043,2024-05-25,paid,True,2024-06-01,7.0,0
1044,2024-05-13,paid,False,2024-06-01,12.3,1
1045,2024-03-13,organic,True,2024-06-01,15.8,1
1046,2024-03-13,organic,True,2024-06-01,12.8,1
1047,2024-04-30,organic,True,2024-06-01,9.7,1
1048,2024-05-05,referral,True,2024-06-01,8.2,1
1049,2024-04-20,referral,True,2024-06-01,1.5,1
1050,2024-05-08,organic,False,2024-06-01,13.9,1
1051,2024-03-11,paid,False,2024-06-01,22.2,0
1052,2024-05-14,organic,False,2024-06-01,18.0,0
1053,2024-05-01,organic,True,2024-06-01,8.6,1
1054,2024-04-26,organic,True,2024-06-01,14.0,1
1055,2024-05-22,organic,False,2024-06-01,9.5,1
1056,2024-04-30,paid,False,2024-06-01,27.3,1
1057,2024-03-22,partner,True,2024-06-01,21.5,1
1058,2024-05-21,organic,False,2024-06-01,11.0,0
1059,2024-04-13,paid,True,2024-06-01,6.2,1
1060,2024-04-28,paid,False,2024-06-01,2.8,1
1061,2024-05-18,partner,False,2024-06-01,5.0,1
1062,2024-05-31,paid,False,2024-06-01,1.0,0
1063,2024-05-10,organic,True,2024-06-01,6.3,1
1064,2024-05-27,paid,False,2024-06-01,5.0,0
1065,2024-05-01,organic,True,2024-06-01,10.8,1
1066,2024-03-25,partner,False,2024-06-01,3.9,1
1067,2024-04-02,organic,True,2024-06-01,14.4,1
1068,2024-03-14,paid,False,2024-06-01,3.4,1
1069,2024-04-27,organic,False,2024-06-01,11.8,0
1070,2024-04-03,organic,True,2024-06-01,23.5,1
1071,2024-04-07,referral,True,2024-06-01,7.1,1
1072,2024-05-14,paid,False,2024-06-01,5.5,1
1073,2024-05-07,organic,True,2024-06-01,16.3,1
1074,2024-04-18,partner,True,2024-06-01,4.2,1
1075,2024-03-27,referral,True,2024-06-01,12.4,1
1076,2024-04-24,organic,True,2024-06-01,7.6,1
1077,2024-05-13,paid,False,2024-06-01,14.9,1
1078,2024-03-10,paid,False,2024-06-01,27.2,1
1079,2024-05-23,paid,True,2024-06-01,6.5,1
1080,2024-03-13,organic,True,2024-06-01,8.2,1
1081,2024-03-26,organic,True,2024-06-01,11.9,1
1082,2024-03-23,partner,True,2024-06-01,12.0,1
1083,2024-03-27,partner,False,2024-06-01,23.7,1
1084,2024-05-15,referral,True,2024-06-01,1.6,1
1085,2024-04-09,partner,True,2024-06-01,5.9,1
1086,2024-03-30,paid,False,2024-06-01,8.4,1
1087,2024-03-31,referral,True,2024-06-01,5.1,1
1088,2024-05-10,referral,False,2024-06-01,5.9,1
1089,2024-05-17,paid,True,2024-06-01,15.0,0
1090,2024-05-05,paid,True,2024-06-01,9.8,1
1091,2024-04-22,organic,True,2024-06-01,9.1,1
1092,2024-04-14,paid,False,2024-06-01,30.0,0
1093,2024-03-23,organic,False,2024-06-01,30.0,0
1094,2024-03-29,organic,True,2024-06-01,9.7,1
1095,2024-04-06,paid,True,2024-06-01,4.0,1
1096,2024-05-10,organic,True,2024-06-01,9.2,1
1097,2024-04-22,organic,False,2024-06-01,14.4,0
1098,2024-05-04,referral,False,2024-06-01,2.1,1
1099,2024-05-13,referral,False,2024-06-01,19.0,0
1100,2024-06-01,organic,False,2024-06-01,0.0,0
1101,2024-05-04,organic,True,2024-06-01,1.9,1
1102,2024-05-11,organic,False,2024-06-01,11.8,1
1103,2024-04-14,referral,False,2024-06-01,3.3,1
1104,2024-05-27,referral,True,2024-06-01,3.8,1
1105,2024-05-10,organic,False,2024-06-01,15.6,1
1106,2024-05-29,referral,True,2024-06-01,3.0,0
1107,2024-04-09,organic,False,2024-06-01,26.6,1
1108,2024-04-15,organic,False,2024-06-01,4.9,1
1109,2024-05-04,partner,False,2024-06-01,5.6,1
1110,2024-05-20,organic,True,2024-06-01,12.0,0
1111,2024-03-13,organic,True,2024-06-01,14.9,1
1112,2024-04-13,organic,False,2024-06-01,27.8,1
1113,2024-04-05,paid,False,2024-06-01,21.3,1
1114,2024-04-18,partner,True,2024-06-01,3.3,1
1115,2024-03-26,partner,False,2024-06-01,5.6,0
1116,2024-03-18,organic,True,2024-06-01,13.5,1
1117,2024-04-30,organic,False,2024-06-01,5.2,1
1118,2024-04-05,referral,False,2024-06-01,11.4,1
1119,2024-05-13,organic,True,2024-06-01,13.2,1
1120,2024-04-08,referral,True,2024-06-01,9.8,1
1121,2024-04-29,paid,False,2024-06-01,12.1,0
1122,2024-06-01,organic,False,2024-06-01,0.0,0
1123,2024-03-13,referral,False,2024-06-01,24.4,1
1124,2024-03-21,organic,True,2024-06-01,22.4,1
1125,2024-05-08,organic,False,2024-06-01,24.0,0
1126,2024-03-10,paid,True,2024-06-01,13.3,1
1127,2024-05-06,paid,True,2024-06-01,26.0,0
1128,2024-04-24,paid,True,2024-06-01,2.3,1
1129,2024-03-22,paid,False,2024-06-01,30.0,0
1130,2024-05-07,partner,False,2024-06-01,15.6,1
1131,2024-04-25,partner,False,2024-06-01,5.1,1
1132,2024-04-07,paid,False,2024-06-01,30.0,0
1133,2024-05-22,organic,True,2024-06-01,10.0,0
1134,2024-04-27,paid,True,2024-06-01,4.5,1
1135,2024-05-07,partner,True,2024-06-01,7.1,1
1136,2024-04-06,organic,True,2024-06-01,19.2,1
1137,2024-05-21,paid,True,2024-06-01,6.2,1
1138,2024-05-13,organic,False,2024-06-01,14.7,1
1139,2024-04-03,organic,False,2024-06-01,25.2,1
1140,2024-05-19,paid,False,2024-06-01,13.0,0
1141,2024-04-27,organic,True,2024-06-01,30.0,0
1142,2024-04-03,referral,True,2024-06-01,3.6,1
1143,2024-03-29,referral,True,2024-06-01,9.7,1
1144,2024-05-25,referral,True,2024-06-01,7.0,0
1145,2024-03-22,organic,True,2024-06-01,11.9,1
1146,2024-04-02,organic,True,2024-06-01,3.8,1
1147,2024-05-04,paid,True,2024-06-01,28.0,0
1148,2024-03-29,referral,False,2024-06-01,27.0,1
1149,2024-04-01,paid,True,2024-06-01,11.1,1
1150,2024-04-12,referral,True,2024-06-01,5.3,1
1151,2024-04-16,organic,True,2024-06-01,12.7,1
1152,2024-04-01,referral,True,2024-06-01,2.6,1
1153,2024-03-10,organic,True,2024-06-01,28.2,1
1154,2024-04-14,organic,True,2024-06-01,15.6,1
1155,2024-03-26,paid,False,2024-06-01,20.5,1
1156,2024-03-31,organic,True,2024-06-01,15.6,1
1157,2024-03-22,organic,False,2024-06-01,20.8,1
1158,2024-03-13,organic,True,2024-06-01,6.7,1
1159,2024-05-16,organic,True,2024-06-01,16.0,0
1160,2024-05-19,referral,True,2024-06-01,4.6,1
1161,2024-04-13,organic,True,2024-06-01,21.6,1
1162,2024-04-25,paid,True,2024-06-01,8.9,1
1163,2024-04-15,referral,False,2024-06-01,14.8,1
1164,2024-03-26,organic,True,2024-06-01,11.5,1
1165,2024-03-15,organic,False,2024-06-01,30.0,0
1166,2024-04-27,referral,True,2024-06-01,1.7,1
1167,2024-04-02,referral,True,2024-06-01,2.5,1
1168,2024-05-16,paid,True,2024-06-01,4.8,1
1169,2024-04-18,referral,True,2024-06-01,2.7,1
1170,2024-05-31,organic,True,2024-06-01,1.0,0
1171,2024-04-20,organic,False,2024-06-01,20.3,1
1172,2024-04-17,paid,False,2024-06-01,21.6,1
1173,2024-04-01,organic,False,2024-06-01,7.7,1
1174,2024-04-08,referral,True,2024-06-01,11.9,1
1175,2024-05-02,paid,False,2024-06-01,25.2,1
1176,2024-06-01,referral,False,2024-06-01,0.0,0
1177,2024-05-23,paid,False,2024-06-01,9.0,0
1178,2024-03-12,organic,False,2024-06-01,13.1,1
1179,2024-03-16,organic,False,2024-06-01,29.1,1
1180,2024-05-05,organic,False,2024-06-01,15.3,1
1181,2024-05-11,referral,False,2024-06-01,4.9,1
1182,2024-04-26,organic,True,2024-06-01,10.1,1
1183,2024-04-05,organic,False,2024-06-01,16.3,0
1184,2024-05-03,organic,True,2024-06-01,27.7,1
1185,2024-05-27,organic,False,2024-06-01,5.0,0
1186,2024-04-29,referral,False,2024-06-01,24.5,1
1187,2024-05-11,organic,True,2024-06-01,10.7,1
1188,2024-05-05,partner,True,2024-06-01,9.9,1
1189,2024-05-19,organic,True,2024-06-01,13.0,0
1190,2024-04-07,paid,True,2024-06-01,15.1,1
1191,2024-04-18,organic,True,2024-06-01,2.9,1
1192,2024-05-10,organic,False,2024-06-01,22.0,0
1193,2024-04-16,referral,False,2024-06-01,16.5,1
1194,2024-04-21,partner,False,2024-06-01,13.7,1
1195,2024-03-27,referral,True,2024-06-01,28.0,1
1196,2024-03-13,organic,True,2024-06-01,3.7,1
1197,2024-05-22,organic,True,2024-06-01,10.0,0
1198,2024-03-19,paid,False,2024-06-01,11.7,1
1199,2024-04-03,organic,True,2024-06-01,9.8,1
1200,2024-04-04,paid,True,2024-06-01,5.1,1
1201,2024-05-01,paid,True,2024-06-01,7.5,1
1202,2024-05-04,paid,False,2024-06-01,9.5,1
1203,2024-06-01,referral,True,2024-06-01,0.0,0
1204,2024-03-11,paid,False,2024-06-01,16.6,1
1205,2024-04-12,organic,False,2024-06-01,14.0,1
1206,2024-04-29,organic,False,2024-06-01,18.2,1
1207,2024-04-17,paid,True,2024-06-01,9.6,1
1208,2024-05-29,paid,True,2024-06-01,3.0,0
1209,2024-05-18,organic,True,2024-06-01,14.0,0
1210,2024-04-10,organic,True,2024-06-01,15.2,1
1211,2024-04-19,referral,False,2024-06-01,30.0,0
1212,2024-03-27,referral,True,2024-06-01,8.4,1
1213,2024-04-07,paid,True,2024-06-01,30.0,0
1214,2024-04-12,organic,True,2024-06-01,11.0,1
1215,2024-03-25,organic,False,2024-06-01,14.0,1
1216,2024-05-27,paid,True,2024-06-01,5.0,0
1217,2024-04-04,organic,False,2024-06-01,14.3,1
1218,2024-04-02,paid,True,2024-06-01,30.0,0
1219,2024-05-09,paid,False,2024-06-01,23.0,0
1220,2024-05-16,organic,False,2024-06-01,14.1,1
1221,2024-05-15,organic,True,2024-06-01,6.5,1
1222,2024-05-16,organic,True,2024-06-01,8.1,1
1223,2024-04-19,referral,True,2024-06-01,5.5,1
1224,2024-05-21,paid,True,2024-06-01,6.7,1
1225,2024-04-07,organic,True,2024-06-01,7.7,1
1226,2024-05-24,referral,False,2024-06-01,8.0,1
1227,2024-05-30,paid,False,2024-06-01,2.0,0
1228,2024-05-06,paid,True,2024-06-01,20.4,1
1229,2024-05-16,partner,False,2024-06-01,16.0,0
1230,2024-03-10,organic,True,2024-06-01,15.2,1
1231,2024-05-07,organic,False,2024-06-01,19.5,1
1232,2024-05-14,paid,True,2024-06-01,5.8,1
1233,2024-05-16,organic,False,2024-06-01,16.0,0
1234,2024-05-01,paid,False,2024-06-01,23.0,1
1235,2024-04-12,organic,True,2024-06-01,6.9,1
1236,2024-03-28,organic,True,2024-06-01,18.0,1
1237,2024-05-02,organic,True,2024-06-01,6.1,1
1238,2024-04-10,organic,False,2024-06-01,30.0,0
1239,2024-04-22,organic,True,2024-06-01,15.2,1
1240,2024-03-22,organic,False,2024-06-01,23.8,1
1241,2024-04-15,referral,False,2024-06-01,16.6,1
1242,2024-05-08,organic,False,2024-06-01,24.0,0
1243,2024-04-03,organic,True,2024-06-01,18.4,1
1244,2024-03-25,organic,True,2024-06-01,15.7,1
1245,2024-04-23,organic,False,2024-06-01,27.1,1
1246,2024-03-11,organic,True,2024-06-01,6.8,1
1247,2024-03-20,paid,False,2024-06-01,30.0,0
1248,2024-05-16,organic,True,2024-06-01,14.5,1
1249,2024-03-27,referral,True,2024-06-01,17.4,1
1250,2024-04-12,partner,False,2024-06-01,3.7,1
1251,2024-04-18,organic,True,2024-06-01,6.7,1
1252,2024-04-19,organic,True,2024-06-01,1.6,1
1253,2024-03-22,organic,True,2024-06-01,4.0,1
1254,2024-04-11,paid,True,2024-06-01,13.0,1
1255,2024-04-17,organic,False,2024-06-01,14.4,1
1256,2024-05-28,referral,True,2024-06-01,4.0,0
1257,2024-04-25,referral,True,2024-06-01,2.8,1
1258,2024-03-17,referral,True,2024-06-01,8.4,1
1259,2024-04-03,paid,False,2024-06-01,19.8,1
1260,2024-05-28,partner,True,2024-06-01,2.5,1
1261,2024-03-19,organic,False,2024-06-01,9.6,1
1262,2024-03-24,organic,False,2024-06-01,3.8,1
1263,2024-04-17,organic,True,2024-06-01,26.1,1
1264,2024-05-31,partner,False,2024-06-01,1.0,0
1265,2024-04-15,paid,False,2024-06-01,22.1,1
1266,2024-05-28,referral,True,2024-06-01,4.0,0
1267,2024-05-06,organic,True,2024-06-01,12.8,1
1268,2024-04-10,partner,False,2024-06-01,18.0,1
1269,2024-03-17,paid,False,2024-06-01,8.9,1
1270,2024-05-02,paid,False,2024-06-01,25.0,1
1271,2024-03-21,partner,False,2024-06-01,9.1,1
1272,2024-03-16,organic,True,2024-06-01,5.4,1
1273,2024-05-31,organic,False,2024-06-01,1.0,0
1274,2024-05-12,paid,False,2024-06-01,20.0,0
1275,2024-04-03,organic,True,2024-06-01,20.0,1
1276,2024-03-30,organic,True,2024-06-01,22.1,1
1277,2024-04-30,organic,True,2024-06-01,7.6,1
1278,2024-04-07,organic,False,2024-06-01,21.4,1
1279,2024-04-11,referral,True,2024-06-01,16.8,1
1280,2024-03-31,paid,False,2024-06-01,2.0,1
1281,2024-04-02,organic,True,2024-06-01,9.0,1
1282,2024-05-25,organic,True,2024-06-01,5.6,1
1283,2024-05-19,organic,False,2024-06-01,13.0,0
1284,2024-05-21,paid,True,2024-06-01,2.2,1
1285,2024-03-15,partner,False,2024-06-01,20.9,1
1286,2024-03-17,partner,True,2024-06-01,12.8,1
1287,2024-03-27,organic,False,2024-06-01,7.6,1
1288,2024-05-23,organic,True,2024-06-01,4.5,1
1289,2024-04-14,paid,False,2024-06-01,16.3,1
1290,2024-05-17,paid,False,2024-06-01,15.0,0
1291,2024-05-02,paid,True,2024-06-01,13.2,1
1292,2024-05-10,paid,True,2024-06-01,5.9,1
1293,2024-03-24,paid,True,2024-06-01,4.4,1
1294,2024-05-20,organic,False,2024-06-01,12.0,0
1295,2024-04-08,organic,False,2024-06-01,15.3,0
1296,2024-03-11,organic,True,2024-06-01,9.1,1
1297,2024-04-05,organic,True,2024-06-01,7.7,1
1298,2024-05-26,organic,False,2024-06-01,6.0,0
1299,2024-03-17,paid,True,2024-06-01,8.5,1
1300,2024-04-08,organic,False,2024-06-01,2.2,1
1301,2024-04-24,organic,True,2024-06-01,18.1,1
1302,2024-04-07,paid,False,2024-06-01,14.4,1
1303,2024-03-20,referral,False,2024-06-01,10.1,1
1304,2024-04-22,organic,True,2024-06-01,11.3,1
1305,2024-04-18,referral,True,2024-06-01,3.0,1
1306,2024-04-24,partner,True,2024-06-01,6.6,1
1307,2024-05-26,paid,False,2024-06-01,6.0,0
1308,2024-03-27,paid,True,2024-06-01,18.1,1
1309,2024-05-22,organic,False,2024-06-01,10.0,0
1310,2024-04-29,partner,False,2024-06-01,23.7,1
1311,2024-04-30,organic,True,2024-06-01,30.0,0
1312,2024-05-09,partner,False,2024-06-01,13.3,1
1313,2024-04-29,paid,True,2024-06-01,8.7,1
1314,2024-04-11,organic,False,2024-06-01,0.5,1
1315,2024-05-06,organic,True,2024-06-01,8.2,1
1316,2024-05-18,paid,False,2024-06-01,7.3,1
1317,2024-03-20,paid,False,2024-06-01,20.7,1
1318,2024-03-12,organic,False,2024-06-01,20.1,1
1319,2024-04-24,paid,False,2024-06-01,2.6,1
1320,2024-05-05,referral,True,2024-06-01,8.3,1
1321,2024-05-29,paid,False,2024-06-01,3.0,0
1322,2024-05-29,paid,False,2024-06-01,3.0,0
1323,2024-04-29,organic,False,2024-06-01,30.0,0
1324,2024-03-15,referral,True,2024-06-01,6.4,1
1325,2024-04-01,organic,True,2024-06-01,18.9,1
1326,2024-05-03,referral,False,2024-06-01,29.0,0
1327,2024-03-12,organic,True,2024-06-01,18.4,1
1328,2024-04-26,paid,False,2024-06-01,26.4,1
1329,2024-05-09,organic,False,2024-06-01,23.0,0
1330,2024-04-27,organic,False,2024-06-01,7.6,1
1331,2024-05-15,referral,True,2024-06-01,8.7,1
1332,2024-03-19,paid,False,2024-06-01,7.4,1
1333,2024-05-02,paid,True,2024-06-01,8.9,1
1334,2024-04-07,partner,True,2024-06-01,23.2,1
1335,2024-04-30,partner,False,2024-06-01,21.3,1
1336,2024-03-18,referral,True,2024-06-01,2.1,1
1337,2024-04-09,organic,True,2024-06-01,10.3,1
1338,2024-04-21,paid,True,2024-06-01,2.8,1
1339,2024-05-21,referral,True,2024-06-01,9.8,1
1340,2024-03-18,organic,False,2024-06-01,13.6,1
1341,2024-04-17,organic,True,2024-06-01,7.1,1
1342,2024-05-09,referral,True,2024-06-01,1.1,1
1343,2024-03-20,paid,False,2024-06-01,12.7,0
1344,2024-05-28,paid,True,2024-06-01,2.2,1
1345,2024-05-06,partner,False,2024-06-01,15.4,1
1346,2024-04-17,paid,False,2024-06-01,7.6,1
1347,2024-05-04,organic,False,2024-06-01,19.0,1
1348,2024-04-22,organic,False,2024-06-01,18.3,1
1349,2024-05-10,organic,True,2024-06-01,15.2,1
1350,2024-05-22,organic,False,2024-06-01,9.9,1
1351,2024-05-29,referral,True,2024-06-01,3.0,0
1352,2024-05-19,referral,True,2024-06-01,7.4,1
1353,2024-03-13,organic,False,2024-06-01,18.5,1
1354,2024-04-14,organic,True,2024-06-01,7.7,1
1355,2024-04-21,referral,False,2024-06-01,12.8,1
1356,2024-04-30,organic,False,2024-06-01,14.7,1
1357,2024-04-03,paid,False,2024-06-01,16.7,1
1358,2024-05-21,paid,True,2024-06-01,7.4,1
1359,2024-05-09,paid,True,2024-06-01,7.2,1
1360,2024-04-07,organic,False,2024-06-01,13.8,1
1361,2024-04-22,paid,True,2024-06-01,4.8,1
1362,2024-03-29,organic,True,2024-06-01,11.4,1
1363,2024-03-18,paid,False,2024-06-01,26.4,1
1364,2024-03-24,organic,False,2024-06-01,14.7,1
1365,2024-05-17,paid,False,2024-06-01,15.0,0
1366,2024-05-25,paid,True,2024-06-01,7.0,0
1367,2024-05-18,organic,True,2024-06-01,6.7,1
1368,2024-03-28,organic,False,2024-06-01,22.6,1
1369,2024-03-17,organic,True,2024-06-01,12.3,1
1370,2024-03-16,organic,True,2024-06-01,1.3,1
1371,2024-05-07,organic,True,2024-06-01,18.4,1
1372,2024-03-23,partner,True,2024-06-01,20.5,1
1373,2024-04-17,organic,True,2024-06-01,23.2,1
1374,2024-03-24,referral,True,2024-06-01,10.9,1
1375,2024-04-16,partner,False,2024-06-01,8.5,1
1376,2024-05-20,organic,True,2024-06-01,7.0,1
1377,2024-05-26,paid,False,2024-06-01,6.0,0
1378,2024-03-13,referral,True,2024-06-01,10.7,1
1379,2024-04-27,paid,False,2024-06-01,15.8,1
1380,2024-05-03,organic,True,2024-06-01,29.0,0
1381,2024-05-03,organic,True,2024-06-01,8.8,1
1382,2024-05-01,organic,True,2024-06-01,10.1,1
1383,2024-03-14,paid,True,2024-06-01,25.3,1
1384,2024-05-27,partner,True,2024-06-01,3.9,1
1385,2024-05-22,partner,False,2024-06-01,7.7,1
1386,2024-03-27,organic,False,2024-06-01,27.4,1
1387,2024-04-16,paid,True,2024-06-01,7.7,1
1388,2024-05-22,organic,True,2024-06-01,10.0,0
1389,2024-05-30,partner,False,2024-06-01,2.0,0
1390,2024-05-14,organic,False,2024-06-01,18.0,0
1391,2024-05-11,partner,True,2024-06-01,5.6,1
1392,2024-05-31,referral,False,2024-06-01,1.0,0
1393,2024-05-14,organic,True,2024-06-01,10.8,1
1394,2024-03-31,organic,False,2024-06-01,18.2,1
1395,2024-03-22,referral,True,2024-06-01,5.7,1
1396,2024-03-18,organic,True,2024-06-01,13.4,1
1397,2024-04-30,paid,True,2024-06-01,21.7,1
1398,2024-05-06,partner,False,2024-06-01,15.3,1
1399,2024-03-10,paid,True,2024-06-01,3.4,1
1400,2024-03-29,organic,False,2024-06-01,10.7,1
1401,2024-04-17,organic,False,2024-06-01,5.9,1
1402,2024-05-11,organic,False,2024-06-01,21.0,0
1403,2024-05-06,partner,True,2024-06-01,7.8,1
1404,2024-04-19,organic,True,2024-06-01,10.6,1
1405,2024-04-17,organic,True,2024-06-01,19.2,1
1406,2024-05-31,organic,False,2024-06-01,1.0,0
1407,2024-03-13,partner,False,2024-06-01,7.3,1
1408,2024-04-14,organic,True,2024-06-01,9.0,1
1409,2024-04-13,referral,False,2024-06-01,9.4,1
1410,2024-05-15,paid,True,2024-06-01,14.0,1
1411,2024-03-29,referral,True,2024-06-01,7.3,1
1412,2024-04-01,partner,True,2024-06-01,20.1,1
1413,2024-05-25,referral,False,2024-06-01,7.0,0
1414,2024-04-13,partner,True,2024-06-01,7.6,1
1415,2024-04-07,organic,True,2024-06-01,16.4,1
1416,2024-03-23,referral,False,2024-06-01,2.3,1
1417,2024-05-15,paid,True,2024-06-01,10.2,1
1418,2024-03-20,paid,True,2024-06-01,19.9,1
1419,2024-04-24,referral,True,2024-06-01,19.5,1
1420,2024-05-24,partner,True,2024-06-01,5.1,1
1421,2024-05-24,paid,True,2024-06-01,8.0,0
1422,2024-05-16,paid,True,2024-06-01,16.0,1
1423,2024-05-09,paid,False,2024-06-01,18.4,1
1424,2024-04-21,organic,True,2024-06-01,17.6,1
1425,2024-03-31,organic,False,2024-06-01,16.7,1
1426,2024-05-17,organic,True,2024-06-01,12.5,1
1427,2024-03-10,organic,True,2024-06-01,23.2,1
1428,2024-05-19,organic,True,2024-06-01,6.8,1
1429,2024-04-12,referral,True,2024-06-01,8.2,1
1430,2024-03-15,organic,True,2024-06-01,10.1,1
1431,2024-03-24,partner,True,2024-06-01,24.8,1
1432,2024-04-08,paid,False,2024-06-01,13.1,1
1433,2024-04-02,organic,False,2024-06-01,28.5,1
1434,2024-05-21,organic,True,2024-06-01,11.0,0
1435,2024-06-01,organic,False,2024-06-01,0.0,0
1436,2024-04-26,partner,False,2024-06-01,0.7,1
1437,2024-05-25,organic,False,2024-06-01,7.0,0
1438,2024-05-02,paid,True,2024-06-01,3.2,1
1439,2024-05-14,partner,True,2024-06-01,2.5,1
1440,2024-03-17,partner,True,2024-06-01,8.9,1
1441,2024-03-20,organic,True,2024-06-01,16.5,1
1442,2024-03-25,organic,True,2024-06-01,14.7,1
1443,2024-04-03,organic,False,2024-06-01,2.0,1
1444,2024-05-20,organic,False,2024-06-01,12.0,0
1445,2024-05-28,organic,True,2024-06-01,4.0,0
1446,2024-04-08,paid,True,2024-06-01,23.4,1
1447,2024-04-09,partner,True,2024-06-01,3.5,1
1448,2024-05-01,paid,True,2024-06-01,19.9,1
1449,2024-04-23,paid,False,2024-06-01,30.0,0
1450,2024-04-21,organic,True,2024-06-01,17.3,1
1451,2024-05-12,referral,False,2024-06-01,12.7,1
1452,2024-05-06,paid,False,2024-06-01,5.9,1
1453,2024-04-27,referral,False,2024-06-01,6.7,1
1454,2024-04-12,partner,False,2024-06-01,20.9,1
1455,2024-03-13,organic,True,2024-06-01,14.9,1
1456,2024-04-17,organic,True,2024-06-01,6.9,1
1457,2024-04-01,organic,True,2024-06-01,11.7,1
1458,2024-03-26,organic,False,2024-06-01,30.0,0
1459,2024-05-23,partner,True,2024-06-01,9.0,0
1460,2024-04-08,organic,False,2024-06-01,16.4,1
1461,2024-04-22,referral,True,2024-06-01,1.2,1
1462,2024-04-14,paid,True,2024-06-01,7.3,1
1463,2024-05-29,organic,True,2024-06-01,3.0,0
1464,2024-03-17,organic,False,2024-06-01,13.9,1
1465,2024-03-13,paid,True,2024-06-01,14.4,1
1466,2024-06-01,paid,True,2024-06-01,0.0,0
1467,2024-05-15,organic,True,2024-06-01,14.6,1
1468,2024-05-17,organic,False,2024-06-01,15.0,0
1469,2024-03-28,paid,False,2024-06-01,17.2,1
1470,2024-04-12,organic,True,2024-06-01,17.8,1
1471,2024-05-18,partner,False,2024-06-01,14.0,0
1472,2024-03-25,organic,True,2024-06-01,10.8,1
1473,2024-05-03,organic,False,2024-06-01,11.9,1
1474,2024-04-24,paid,True,2024-06-01,4.6,1
1475,2024-04-30,paid,True,2024-06-01,11.5,1
1476,2024-04-19,paid,False,2024-06-01,30.0,0
1477,2024-04-22,organic,True,2024-06-01,12.6,1
1478,2024-05-09,partner,True,2024-06-01,8.7,1
1479,2024-04-27,paid,False,2024-06-01,26.2,1
1480,2024-03-17,paid,False,2024-06-01,5.9,1
1481,2024-04-20,organic,True,2024-06-01,2.0,1
1482,2024-03-17,organic,False,2024-06-01,24.8,0
1483,2024-04-16,paid,False,2024-06-01,8.8,1
1484,2024-03-29,organic,True,2024-06-01,9.5,1
1485,2024-05-08,paid,False,2024-06-01,23.5,1
1486,2024-03-27,organic,True,2024-06-01,9.7,1
1487,2024-05-10,partner,False,2024-06-01,22.0,0
1488,2024-05-31,paid,True,2024-06-01,1.0,0
1489,2024-05-19,referral,True,2024-06-01,0.6,1
1490,2024-05-31,paid,True,2024-06-01,1.0,0
1491,2024-03-14,organic,True,2024-06-01,17.9,1
1492,2024-03-10,referral,False,2024-06-01,13.2,1
1493,2024-03-29,paid,False,2024-06-01,3.8,1
1494,2024-05-23,referral,True,2024-06-01,8.1,1
1495,2024-03-18,organic,True,2024-06-01,4.3,1
1496,2024-03-31,paid,True,2024-06-01,4.0,1
1497,2024-05-05,referral,True,2024-06-01,9.3,1
1498,2024-04-20,paid,True,2024-06-01,6.8,1
1499,2024-04-07,organic,False,2024-06-01,15.3,1
1500,2024-05-30,paid,False,2024-06-01,2.0,0
1501,2024-04-20,paid,True,2024-06-01,12.0,1
1502,2024-04-01,partner,True,2024-06-01,17.5,1
1503,2024-05-17,organic,False,2024-06-01,15.0,0
1504,2024-04-25,organic,True,2024-06-01,10.0,1
1505,2024-04-18,referral,True,2024-06-01,4.2,1
1506,2024-04-01,paid,True,2024-06-01,5.9,1
1507,2024-03-12,paid,True,2024-06-01,8.5,1
1508,2024-03-22,paid,True,2024-06-01,19.8,1
1509,2024-04-10,organic,False,2024-06-01,30.0,0
1510,2024-04-13,paid,True,2024-06-01,5.5,1
1511,2024-04-12,organic,False,2024-06-01,18.8,1
1512,2024-04-17,organic,True,2024-06-01,6.9,1
1513,2024-05-28,paid,False,2024-06-01,4.0,0
1514,2024-04-04,paid,True,2024-06-01,11.3,1
1515,2024-04-02,referral,True,2024-06-01,2.3,1
1516,2024-04-19,organic,True,2024-06-01,20.6,1
1517,2024-03-20,organic,True,2024-06-01,26.5,1
1518,2024-04-06,partner,True,2024-06-01,6.0,1
1519,2024-05-02,organic,False,2024-06-01,17.4,1
1520,2024-05-31,organic,True,2024-06-01,1.0,0
1521,2024-05-28,organic,True,2024-06-01,4.0,0
1522,2024-05-03,paid,True,2024-06-01,6.0,1
1523,2024-04-24,referral,False,2024-06-01,30.0,0
1524,2024-05-18,referral,False,2024-06-01,12.6,1
1525,2024-05-17,paid,False,2024-06-01,5.9,1
1526,2024-05-13,organic,False,2024-06-01,19.0,0
1527,2024-03-28,organic,False,2024-06-01,4.1,1
1528,2024-03-29,paid,False,2024-06-01,12.5,1
